id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
5004296,2017,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,64872,1991,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,55,Unknown,29.9718476384,28.0962896165,58.0681372549,123.6127056820,4.4447461258,Philadelphia Benchmarking Ordinance
5004296,2018,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,64872,1991,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,49,Unknown,30.4570860926,37.8850246640,68.3421107566,135.4145262280,4.9271308454,Philadelphia Benchmarking Ordinance
5004296,2019,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,64872,1991,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,63,Unknown,27.8164362437,32.3184841534,60.1349203971,121.2780181662,4.3787544603,Philadelphia Benchmarking Ordinance
5004302,2016,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,112032,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,85,Unknown,20.7485068181,23.4875108380,44.2360176562,89.8121977888,3.3494817400,Philadelphia Benchmarking Ordinance
5004302,2017,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,112032,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,20.5200014282,26.5566248929,47.0766263211,92.3172606220,3.4318651289,Philadelphia Benchmarking Ordinance
5004302,2018,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,112032,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,20.2067897297,27.9626919362,48.1694816660,92.8101462844,3.4190967004,Philadelphia Benchmarking Ordinance
5004302,2019,19143,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,112032,1994,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,82,Unknown,19.9203884604,28.2655541363,48.1859425968,92.2288516089,3.4077701572,Philadelphia Benchmarking Ordinance
5004467,2016,19106,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,58000,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,1,Unknown,No Value,No Value,75.2416196919,236.0087702471,7.6168458740,Philadelphia Benchmarking Ordinance
5004467,2017,19106,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,58000,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,30,Unknown,29.1027321682,43.6699114333,72.7726436015,137.2359860130,5.1860349842,Philadelphia Benchmarking Ordinance
5004467,2018,19106,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,58000,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,34,Unknown,27.2346387983,52.5375288000,79.7721675983,140.6811710666,5.3969039070,Philadelphia Benchmarking Ordinance
5004467,2019,19106,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,58000,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,23,Unknown,30.5893442962,51.8678134251,82.4571577214,150.5117451866,5.6824152303,Philadelphia Benchmarking Ordinance
5004467,2020,19106,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,58000,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,25,Unknown,28.5120915772,50.1789767995,78.6910683767,142.2158931918,5.3939066131,Philadelphia Benchmarking Ordinance
5007784,2016,19133,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,22103,1934,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,7.1523837076,107.0047552770,114.1571389845,134.8134778825,6.4075947165,Philadelphia Benchmarking Ordinance
5007784,2017,19133,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,22103,1934,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,5.9689014851,86.3253761190,92.2942776041,109.3839955882,5.1726835942,Philadelphia Benchmarking Ordinance
5007784,2018,19133,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,22103,1934,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,98,Unknown,7.6493696385,56.6661940329,64.3155636714,83.5185243995,3.7416651130,Philadelphia Benchmarking Ordinance
5007784,2019,19133,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,22103,1934,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,7.7247348195,No Value,35.1293679648,53.0305321358,2.1947968392,Philadelphia Benchmarking Ordinance
5007784,2020,19133,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,22103,1934,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,7.3413534720,No Value,No Value,No Value,0.7026432248,Philadelphia Benchmarking Ordinance
5008458,2016,19122,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,16800,1992,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,6.6964274330,107.7523594848,114.4487869178,134.1667595986,6.4011521749,Philadelphia Benchmarking Ordinance
5008458,2017,19122,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,16800,1992,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,94,Unknown,4.9172678571,77.5423928571,82.4596607143,96.8597335714,4.6026807205,Philadelphia Benchmarking Ordinance
5008458,2018,19122,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,16800,1992,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,No Value,No Value,No Value,59.6489873471,1.8181602346,Philadelphia Benchmarking Ordinance
5008581,2018,19146,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,242000,1904,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,8.0182648554,0.0000000000,8.0182648554,25.1773516459,0.7674306239,Philadelphia Benchmarking Ordinance
5010192,2016,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,59095,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,83,Unknown,25.6612371754,0.3646035163,26.0258406917,80.9591184230,2.6189337421,Philadelphia Benchmarking Ordinance
5010192,2017,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,59095,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,26.8412659075,0.3781392416,27.2194051491,84.6786211533,2.6640255599,Philadelphia Benchmarking Ordinance
5010192,2018,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,59095,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,80,Unknown,27.8065229484,0.4405278542,28.2470508026,87.7750363049,2.6847673967,Philadelphia Benchmarking Ordinance
5010192,2019,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,59095,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,28.6978400858,0.4328139504,29.1306540362,90.5656725174,2.7696659518,Philadelphia Benchmarking Ordinance
5010192,2020,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,59095,2007,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,27.0044431792,No Value,32.5935438076,90.6625072424,2.8814407925,Philadelphia Benchmarking Ordinance
5010444,2017,19130,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,270880,2013,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,27,Unknown,45.5120466627,8.5150143975,54.0270610602,151.8485916384,4.9356628126,Philadelphia Benchmarking Ordinance
5010444,2018,19130,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,270880,2013,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,44,Unknown,44.0494641539,8.0429954777,52.0924596316,146.7604626947,4.6431514083,Philadelphia Benchmarking Ordinance
5010444,2019,19130,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,270880,2013,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,60,Unknown,38.5032007162,8.1781641945,46.6813649107,129.4871226530,4.1194956197,Philadelphia Benchmarking Ordinance
5010884,2016,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,66377,1922,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,19.1370465122,42.0656456401,61.2026921523,104.2592539704,4.1729071979,Philadelphia Benchmarking Ordinance
5010884,2017,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,66377,1922,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,18.2657275864,45.1199542010,63.3856817874,104.7303365322,4.1956931164,Philadelphia Benchmarking Ordinance
5010903,2016,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,48000,1973,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,6,Unknown,66.0417188273,71.7537127640,137.7954315913,282.7123955199,10.5011247772,Philadelphia Benchmarking Ordinance
5010903,2017,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,48000,1973,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,6,Unknown,64.2744525625,72.4655396769,136.7399922394,277.9105977070,10.1798810536,Philadelphia Benchmarking Ordinance
5010903,2018,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,48000,1973,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,5,Unknown,64.4746502850,87.6170530359,152.0917033209,294.4483075827,10.8242305244,Philadelphia Benchmarking Ordinance
5010903,2019,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,48000,1973,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,5,Unknown,63.8504767367,84.5615373404,148.4120140771,289.2801111607,10.6022122413,Philadelphia Benchmarking Ordinance
5010903,2020,19107,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,48000,1973,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,6,Unknown,61.0148360656,80.3330656592,141.3479017247,275.9363041880,10.1062380595,Philadelphia Benchmarking Ordinance
5010910,2016,19144,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,85000,1929,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,15.8597720990,61.1724864995,77.0322585985,114.0307952154,4.8556462940,Philadelphia Benchmarking Ordinance
5010910,2017,19144,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,85000,1929,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,15.3547070588,53.4551576471,68.8098647059,104.3416956941,4.3516086652,Philadelphia Benchmarking Ordinance
5010910,2019,19144,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,85000,1929,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,60,Unknown,10.3863578444,71.8049183587,82.1912762031,108.0083279081,4.8076407546,Philadelphia Benchmarking Ordinance
5010910,2020,19144,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,85000,1929,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,53,Unknown,10.7724769527,71.8705004018,82.6429773545,109.2896030535,4.8480793969,Philadelphia Benchmarking Ordinance
5011711,2017,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,53879,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,37,Unknown,No Value,0.0000000000,No Value,No Value,3.4213621378,Philadelphia Benchmarking Ordinance
5011711,2018,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,53879,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,9.8603057369,0.0000000000,9.8603057369,30.9613600140,0.9437329297,Philadelphia Benchmarking Ordinance
5011711,2019,19123,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,53879,1900,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,100,Unknown,10.2215614247,0.0000000000,10.2215614247,32.0957028735,0.9783088240,Philadelphia Benchmarking Ordinance
5013003,2016,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,72900,1963,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,15.9832463818,46.5613500036,62.5445963854,99.0768111426,4.0920328218,Philadelphia Benchmarking Ordinance
5013003,2017,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,72900,1963,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,62,Unknown,16.3387496080,55.4410220482,71.7797716562,109.5167469197,4.5538919596,Philadelphia Benchmarking Ordinance
5013003,2018,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,72900,1963,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,70,Unknown,16.2694341438,51.4918808225,67.7613149663,105.1524980753,4.2918863940,Philadelphia Benchmarking Ordinance
5013003,2019,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,72900,1963,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,64,Unknown,16.2173711026,53.9845596638,70.2019307664,107.6063329092,4.4192895974,Philadelphia Benchmarking Ordinance
5013003,2020,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,72900,1963,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,16.1592178821,48.6731030793,64.8323209614,101.8467023831,4.1316322754,Philadelphia Benchmarking Ordinance
5013007,2016,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,127615,1964,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,17.5473579578,41.9120140969,59.4593720547,99.1063187893,4.0035594008,Philadelphia Benchmarking Ordinance
5013007,2017,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,127615,1964,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,70,Unknown,17.5777622061,41.8622041731,59.4399663793,99.1494877090,3.9547677429,Philadelphia Benchmarking Ordinance
5013007,2018,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,127615,1964,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,17.4916482829,46.6359140886,64.1275623715,103.8914854014,4.1509644963,Philadelphia Benchmarking Ordinance
5013007,2019,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,127615,1964,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,63,Unknown,17.1656676325,47.9135358364,65.0792034689,104.2094089941,4.1876192778,Philadelphia Benchmarking Ordinance
5013007,2020,19128,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,127615,1964,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,58,Unknown,17.4300070075,47.1596017864,64.5896087939,104.2478038792,4.1728778443,Philadelphia Benchmarking Ordinance
5013048,2017,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,77497,1982,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,39,Unknown,30.4111668839,50.3160019098,80.7271687936,148.3228660206,5.6681127580,Philadelphia Benchmarking Ordinance
5013048,2018,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,77497,1982,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,45,Unknown,29.1577473193,54.8777310218,84.0354783411,149.1769441554,5.7052533618,Philadelphia Benchmarking Ordinance
5013048,2019,19140,Philadelphia,PA,4A Mixed - Humid (Baltimore-MD),Residential,Multifamily - Uncategorized,77497,1982,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,47,Unknown,27.9980054454,53.7108112314,81.7088166768,144.3100888914,5.5322789962,Philadelphia Benchmarking Ordinance
